0	1	0	1
0,1	1,01005016708417	1,02	0,00994983291583207
0,2	1,04081077419239	1,05045217376753	0,00964139957514654
0,3	1,09417428370521	1,10325942064393	0,00908513693872104
0,4	1,17351087099181	1,18170822640163	0,00819735540981692
0,5	1,28402541668774	1,29086195809099	0,00683654140324985
0,6	1,43332941456034	1,43810846669027	0,00477905212993024
0,7	1,63231621995538	1,63399553259879	0,00167931264340893
0,8	1,89648087930495	1,89348681514824	0,00299406415671166
0,9	2,24790798667647	2,23784743757984	0,0100605490966283
1	2,71828182845904	2,69748958401177	0,0207922444472795
